37,224,4,25
37,1791,2,16
37,3132,5,50
37,2179,1,22
37,3085,4,70
37,1281,2,31
37,2159,1,6
37,2075,3,9
37,1487,1,68
37,2415,4,13
37,378,4,35
37,2075,4,89
37,250,1,67
37,3301,3,80
37,3429,6,84
37,1106,2,4
37,3225,3,30
38,2415,2,42
38,840,2,5
38,763,4,65
38,2415,2,36
38,3301,6,3
38,659,1,66
38,707,3,68
38,2478,1,70
38,2280,5,63
38,992,3,22
38,686,5,19
38,3132,6,1
38,3255,2,75
38,2478,1,51
38,3428,3,18
38,2696,4,14
38,3408,5,19
38,2268,2,46
38,1650,4,79
38,3468,4,13
38,3320,4,47
38,39,3,32
38,3468,2,27
38,64,3,68
39,1311,3,21
39,2703,2,67
39,65,4,2
39,2179,1,79
39,1311,3,58
39,2835,1,53
39,2220,2,78
39,2179,2,73
39,2515,1,51
39,1890,3,8
39,1161,2,73
39,1882,4,29
39,2017,4,10
39,980,6,68
39,2244,5,81
39,2515,2,86
39,2047,3,26
39,70,5,34
39,1890,1,32
39,1171,3,67
39,1106,2,71
39,1434,5,52
39,2513,3,86
39,317,4,80
40,1353,4,9
40,2804,2,34
40,1822,5,30
40,3487,2,23
40,1357,3,40
40,499,3,75
40,1667,1,87
40,618,4,20
40,357,3,19
40,1359,5,1
40,2364,5,37
40,2741,1,41
40,624,1,6
40,3403,1,36
40,2667,4,21
40,1614,4,28
40,1104,1,83
40,662,2,82
40,3428,2,64
40,829,1,32
40,1422,1,27
40,2595,4,78
41,1505,3,81
41,1090,3,64
41,1090,1,22
41,243,3,64
41,3255,2,85
41,3040,5,8
41,3040,5,66
41,268,2,12
41,818,4,10
41,3487,1,7
41,2358,2,69
41,2932,3,83
41,2804,4,30
41,1530,2,62
41,675,3,33
41,1626,5,36
41,1956,1,41
41,1979,3,18
41,3264,4,71
41,386,2,18
41,3281,2,81
42,1572,2,7
42,268,3,84
42,3115,1,25
42,157,4,23
42,2696,4,40
42,992,5,51
42,468,2,9
42,992,3,82
42,3326,5,32
42,2741,6,43
42,1435,3,28
42,2476,2,16
42,1572,3,35
42,362,4,12
42,1650,4,56
42,2368,5,55
42,2679,1,78
42,3017,3,87
42,243,2,84
43,1118,3,88
43,386,2,71
43,2766,2,84
43,988,5,8
43,2944,1,43
43,2105,5,32
43,1979,3,85
43,3257,3,28
43,2721,1,2
43,2963,5,58
43,1309,4,78
43,362,5,35
43,2606,3,69
43,386,3,7
43,3040,6,52
43,1131,3,19
43,395,2,35
43,2679,6,77
43,3145,2,68
43,1956,1,78
43,3195,3,11
43,386,4,19
43,818,5,50
43,3040,2,47
44,1459,3,69
44,1052,5,77
44,1572,6,47
44,1104,4,89
44,1769,1,48
44,1052,4,19
44,2246,5,42
44,1118,3,55
44,1184,1,52
44,87,4,49
44,1244,2,17
44,87,2,20
44,3282,3,47
44,324,1,66
44,1565,4,74
44,3282,3,32
44,1442,4,11
44,496,2,65
44,87,4,65
44,2496,3,34
44,2766,3,58
45,1440,2,42
45,3223,5,73
45,1988,2,59
45,1442,3,25
45,38,4,68
45,1172,5,40
45,2966,1,86
45,3353,1,6
45,3243,4,77
45,547,4,33
45,1191,3,18
45,2721,1,12
45,1566,5,14
45,866,1,77
45,2368,1,30
45,1147,3,51
45,80,4,14
45,324,3,49
45,603,4,7
45,2786,2,15
45,1131,3,16
45,2277,1,29
45,264,5,29
45,2312,2,45
46,282,3,84
46,7,2,38
46,1576,1,70
46,1624,4,14
46,1810,5,51
46,499,2,82
46,3181,3,27
46,2932,1,88
46,3009,1,88
46,3257,1,67
46,658,4,2
46,1359,1,53
46,2697,1,41
46,1647,2,17
46,803,3,50
46,1634,6,28
46,1382,4,72
46,818,2,31
46,2000,6,15
46,742,4,64
46,2755,5,8
46,1727,4,20
47,80,1,47
47,1566,4,19
47,1283,5,89
47,3057,1,28
47,1950,3,12
47,448,4,20
47,2292,4,57
47,547,2,41
47,1284,4,77
47,38,2,5
47,1566,1,74
47,1059,6,24
47,1355,1,42
47,2786,3,40
47,245,5,76
47,1355,2,83
47,1247,2,77
47,2824,4,32
47,524,2,4
47,3209,3,18
47,1043,3,8
47,385,3,21
48,347,1,36
48,2949,3,70
48,3107,2,39
48,62,6,19
48,2270,3,71
48,1789,4,47
48,2312,5,86
48,3219,5,69
48,971,2,17
48,2277,2,17
48,1617,5,70
48,3156,5,60
48,80,2,39
48,2360,3,68
48,3223,2,10
48,359,4,56
48,461,4,89
48,1734,3,48
48,38,5,40
48,3353,2,64
48,3353,4,49
48,2163,2,48
48,80,3,50
48,1809,5,88
48,2064,4,86
49,2316,5,49
49,211,2,62
49,9,4,29
49,1875,4,46
49,1059,3,53
49,1059,2,30
49,1059,2,15
49,1263,2,57
49,1206,3,9
49,1308,3,1
49,776,1,46
49,1380,5,55
49,1365,4,70
49,3434,2,37
49,2890,2,3
49,2315,4,76
49,2277,3,87
50,993,3,68
50,1511,3,8
50,2687,4,20
50,2653,1,5
50,2133,5,47
50,2360,1,19
50,1203,5,40
50,1206,2,38
50,90,5,77
50,121,4,58
50,1625,4,20
50,503,4,26
50,2445,5,58
50,1221,5,44
50,2086,5,26
50,1625,2,87
50,503,4,71
50,236,1,49
50,428,5,50
50,2316,4,69
50,215,3,75
51,993,2,57
51,2747,4,27
51,1972,3,40
51,1503,4,63
51,2221,1,6
51,1443,4,52
51,2360,5,28
51,2445,3,15
51,660,4,2
51,2824,2,58
51,428,4,47
51,3251,4,68
51,62,4,19
51,2360,5,45
51,2320,3,80
51,3107,6,82
51,2292,4,14
51,62,5,24
51,1403,3,81
51,3089,2,17
51,3471,3,40
51,62,4,40
51,1021,5,66
52,245,3,83
52,1014,5,9
52,1820,2,23
52,646,4,30
52,1282,3,56
52,1283,2,54
52,1443,4,85
52,2980,2,57
52,248,2,82
52,2548,1,20
52,2462,4,89
52,871,3,20
52,524,1,88
52,2318,2,29
52,2214,3,58
52,2292,3,51
52,1247,5,70
52,1128,1,73
52,2708,4,22
52,590,6,57
52,1043,4,36
52,590,4,65
52,1061,5,10
52,2672,2,24
53,1390,2,1
53,919,3,8
53,2964,5,43
53,226,2,48
53,1854,3,60
53,2972,3,41
53,948,5,20
53,2941,3,19
53,2258,4,25
53,445,2,42
53,3087,6,47
53,444,4,28
53,1390,1,61
53,889,2,9
53,2576,1,40
53,2847,1,52
53,3337,3,61
53,2733,1,16
53,2288,3,75
54,1704,4,20
54,1757,2,68
54,1303,4,65
54,1418,3,70
54,504,4,28
54,1174,6,71
54,3150,3,43
54,649,5,70
54,2311,3,41
54,2311,4,68
54,703,2,68
54,3137,6,9
54,1174,2,81
54,1540,4,81
54,2061,3,8
54,2950,2,21
54,2222,1,30
54,1174,5,72
54,2222,2,65
54,727,3,46
54,73,2,10
54,2677,4,25
54,832,3,4
54,997,1,35
54,504,3,78
55,3161,4,60
55,580,3,51
55,151,3,66
55,422,5,83
55,2937,4,57
55,19,1,45
55,2063,1,47
55,153,6,74
55,969,4,48
55,2269,5,5
55,2605,1,39
55,1999,3,14
55,3419,3,56
55,1883,3,25
55,977,3,8
55,616,2,83
55,2596,6,87
56,161,2,70
56,17,4,63
56,2258,3,44
56,1561,3,41
56,2105,3,65
56,1472,5,45
56,2288,4,28
56,3099,5,15
56,1561,4,56
56,541,4,9
56,3018,2,29
56,797,6,2
56,809,2,9
56,3133,4,83
56,2733,3,67
56,818,2,6
56,2048,2,86
56,3118,1,49
56,2063,2,78
57,2070,3,30
57,2313,6,34
57,2698,2,62
57,1544,5,35
57,1854,6,82
57,2032,2,70
57,2070,1,9
57,1891,2,27
57,1777,1,50
57,2118,2,63
57,969,5,3
57,1453,1,27
57,960,6,66
57,1446,2,27
57,2070,4,48
57,3148,4,86
57,306,2,20
57,1103,4,63
57,1446,1,62
57,2288,6,42
57,3402,4,37
58,2044,1,7
58,555,4,84
58,2061,5,22
58,2310,5,2
58,2972,4,25
58,2258,2,66
58,2258,4,36
58,1348,4,53
58,661,3,81
58,2258,3,20
58,2576,1,33
58,831,5,2
58,824,1,19
58,2288,1,38
58,1981,2,53
58,3266,3,82
58,2733,3,44
59,1638,6,89
59,1638,1,13
59,1910,2,55
59,11,3,27
59,151,4,58
59,1210,3,21
59,215,1,13
59,1233,5,55
59,2909,5,63
59,2360,4,61
59,3407,3,85
59,1692,2,6
59,1472,2,27
59,1348,2,51
59,2061,2,74
59,1207,2,50
59,2384,3,17
59,2592,3,41
59,3065,4,8
59,797,4,30
59,3387,4,60
60,915,1,46
60,1735,1,17
60,2222,4,14
60,2913,4,30
60,2311,4,83
60,1678,4,84
60,6,1,53
60,2749,4,65
60,649,2,16
60,411,3,78
60,2437,1,74
60,552,2,83
60,613,4,80
60,3386,4,17
60,1226,5,60
60,2605,5,2
61,19,1,46
61,178,1,35
61,283,4,36
61,1489,4,53
61,2718,4,88
61,806,5,13
61,3252,4,23
61,1804,6,1
61,1340,3,7
61,821,3,7
61,2437,4,24
61,806,1,78
61,2718,2,34
61,2596,5,52
61,1314,4,66
61,178,4,77
61,78,4,67
61,925,5,37
61,82,6,52
61,1154,4,2
62,599,3,5
62,2357,1,57
62,1945,1,6
62,2250,2,43
62,126,2,68
62,2764,4,56
62,1664,1,3
62,1200,3,59
62,178,3,57
62,3376,2,33
62,1215,2,65
62,393,2,12
62,3406,2,34
62,2937,5,15
62,2605,3,49
62,1636,5,28
62,580,2,36
62,3376,3,16
62,1108,3,65
62,2937,4,83
63,1440,2,44
63,395,6,85
63,1664,6,37
63,126,4,35
63,500,4,54
63,1598,2,44
63,1191,4,72
63,817,1,81
63,2098,2,42
63,2937,2,30
63,397,4,16
63,1992,3,1
63,3326,4,43
63,1664,5,38
63,397,3,67
63,2925,2,44
63,78,4,37
64,516,1,19
64,3150,3,18
64,2409,1,30
64,3337,3,20
64,1285,5,10
64,2460,2,47
64,867,4,79
64,910,4,2
64,1678,4,47
64,2718,5,19
64,861,6,66
64,209,5,2
64,901,2,34
64,2884,4,72
64,12,4,4
64,944,2,14
64,12,6,6
64,2749,3,81
64,410,5,17
64,3359,5,12
65,387,5,39
65,2638,3,36
65,279,1,35
65,1290,4,71
65,3266,1,76
65,331,1,80
65,2223,5,53
65,3348,2,89
65,299,4,72
65,1470,5,54
65,1192,4,16
65,966,4,7
65,940,1,53
65,1035,3,76
65,331,3,63
65,2034,4,76
65,305,2,29
65,1035,6,6
65,1460,4,71
65,3398,2,14
66,1612,2,3
66,1460,2,82
66,423,5,30
66,2831,4,43
66,2463,1,50
66,725,5,67
66,1905,3,41
66,434,4,81
66,313,3,41
66,2555,2,66
66,733,4,7
66,1449,4,72
66,1936,3,81
66,2638,4,11
66,1939,3,71
66,491,3,39
66,1449,6,12
66,2040,4,4
66,3420,4,32
67,470,4,61
67,3302,3,39
67,1350,1,45
67,3474,1,1
67,470,1,36
67,23,5,59
67,1361,1,41
67,1290,4,53
67,1826,2,35
67,244,4,87
67,2042,4,19
67,2291,2,53
67,399,2,16
67,1192,2,70
67,1483,2,81
67,1361,2,73
67,1470,4,33
67,3302,5,32
67,3302,4,22
67,932,4,83
67,1784,6,44
67,2145,2,35
67,1784,2,80
67,2486,5,50
68,2780,5,72
68,284,4,81
68,331,4,31
68,1612,3,82
68,1807,3,22
68,1350,2,14
68,1781,3,51
68,3445,1,86
68,1703,4,76
68,823,1,16
68,1290,5,86
68,399,3,40
68,610,4,8
68,1350,2,82
68,1067,1,1
68,966,4,43
68,823,5,21
68,2776,1,88
68,2229,2,14
69,1275,2,70
69,3125,1,74
69,1275,3,3
69,1612,3,45
69,1670,3,51
69,993,3,63
69,503,5,39
69,2360,4,9
69,2674,3,31
69,1622,3,51
69,2674,4,40
69,2401,4,80
69,3304,3,64
69,399,2,89
69,1622,4,18
69,2431,1,16
69,347,5,57
69,2653,5,2
69,3433,1,24
69,1703,2,29
70,1483,1,57
70,2468,2,68
70,2486,4,5
70,244,6,13
70,2773,2,71
70,415,4,46
70,999,2,10
70,730,2,26
70,366,4,56
70,186,3,9
70,2555,4,6
70,2773,4,19
70,2821,4,26
70,3283,2,81
70,2773,4,52
70,3350,2,40
70,3042,2,11
70,491,5,33
70,2042,2,26
70,1493,1,24
70,2567,6,52
70,1592,1,63
70,313,1,52
70,2743,2,43
71,785,6,27
71,2040,2,82
71,2310,3,71
71,1063,4,49
71,313,2,63
71,3277,4,68
71,2257,3,87
71,434,6,71
71,2706,5,2
71,299,1,82
71,705,1,52
71,757,5,40
71,204,2,25
71,628,2,3
71,2328,5,13
71,279,2,5
71,986,3,51
71,313,4,30
71,2831,5,53
71,2329,1,39
72,733,4,50
72,903,6,45
72,1544,1,34
72,1213,5,35
72,1289,3,45
72,1905,3,45
72,2440,5,1
72,2040,2,60
72,960,5,72
72,3402,2,50
72,3363,4,86
72,652,2,14
72,1180,2,5
72,652,4,16
72,1968,3,46
72,628,3,21
72,1884,3,34
72,306,2,6
72,1974,6,59
72,760,2,54
72,1374,4,14
72,306,3,76
73,661,2,86
73,279,3,8
73,3163,2,29
73,1567,5,66
73,49,4,63
73,1933,5,87
73,2328,2,66
73,2161,4,18
73,863,6,71
73,2869,3,33
73,1361,2,9
73,999,5,7
73,986,3,45
73,995,6,5
73,180,2,81
73,1373,3,42
73,2328,2,69
73,661,4,41
73,999,2,56
73,46,1,66
73,2579,6,43
73,3398,5,15
73,1361,1,22
74,2202,3,5
74,2257,2,66
74,661,5,57
74,1237,4,57
74,3058,6,18
74,57,2,57
74,41,6,16
74,3129,2,27
74,2161,5,19
74,3095,2,84
74,490,5,19
74,2854,3,40
74,2194,2,26
74,986,2,38
74,2877,2,32
74,2223,3,70
74,1746,6,20
74,2973,3,82
74,2194,4,60
74,3450,4,84
75,661,4,19
75,2343,1,70
75,1274,3,42
75,2343,1,11
75,2999,5,74
75,2814,1,71
75,2854,1,40
75,2810,1,49
75,639,3,46
75,1414,6,38
75,900,5,29
75,2610,4,49
75,2814,4,57
75,3399,1,3
75,2202,4,73
75,2713,2,66
75,2328,5,10
75,551,1,54
75,1013,5,42
75,639,4,62
75,2814,2,5
75,593,3,15
75,2999,2,77
76,1769,5,59
76,2368,3,57
76,863,4,34
76,305,2,18
76,1850,4,34
76,1988,4,11
76,174,3,70
76,2044,3,29
76,1988,5,53
76,1643,2,72
76,1244,5,78
76,2869,4,1
76,1988,3,5
76,2528,4,31
76,3195,6,85
76,3224,2,21
76,2854,1,55
76,1172,4,88
76,1598,2,16
76,2869,3,49
76,299,5,76
76,1981,1,61
77,3200,2,50
77,2791,4,5
77,896,3,4
77,3011,2,38
77,2259,6,76
77,2971,5,3
77,57,1,44
77,3027,3,71
77,2690,4,1
77,1120,6,85
77,2260,1,23
77,2880,2,10
77,2981,3,45
77,3200,2,25
77,1266,4,49
77,1555,2,52
78,3356,4,77
78,1573,3,19
78,3248,4,22
78,1518,4,41
78,490,3,56
78,2849,1,78
78,3095,3,36
78,1537,4,52
78,882,1,41
78,1312,3,24
78,786,1,89
78,1555,3,64
78,509,4,43
78,1366,1,49
78,1219,3,72
78,1491,4,15
78,3406,2,24
78,3075,4,72
78,307,4,57
78,835,4,22
78,3010,3,78
78,1276,1,6
79,829,2,78
79,3200,6,28
79,1268,3,45
79,297,1,43
79,810,2,72
